ID,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
224.nii.gz,210.0,378.0,639047022.0,3.337124206533022,105.0,2.3272588873775812,502.0,291.48723671362814,54.591693895390996,290.0,150.0,352.0,42.43522082655457,298.56377790034196,0.30437754064874595,1900833006.587921,0.10938034863261112,4175.520307178031,46.46530826353031,768.8911191302005,9.35839867665189,16.103188994768182,7.366828594898468,0.34318426869777485,1.9553136240869793,2.4553135649243534,2.884725165377574,0.494937990537979,0.4305774739784941,0.9708022152405802,0.8945446152733231,-0.13521395793001215,0.5512851860072127,0.35779538808068356,6.65250347941611,0.020278122633311604,6.078961585793481,0.4364407722903374,0.03975293946667247,13.30500695883222,3.9673292342280857,5.867504397416663,6.797343342001071,726.4663132933464,0.10133439995722504,10.724178692760892,784.1477193471893,6.767703026006974,44.92662853954526,42.09136560189706,2052.581810573302,2.0467309432713994,0.05560028981956905,0.10828652511909166,4.175913204764542,0.006623937222961619,646.6724881632042,0.10991557114818794,6.743535431196121,44.145085194955634,2.5090697340248727,115.32762303074179,0.1381345941388547,0.05643285008728306,4.089799076016508,4628.234938333545,0.7473441761875919,0.8230522441709495,0.7574838262095848,0.8749012411756316,38.14722014186141,0.05024308076107434,87.04207573632539,0.1220786475965293,6.188882484966628,37.58345021037868,2538.6437587657783,128927.25245441795,86.70390381372214,0.06467156174447539,163.42075736325387,0.22920162323037008,0.4889269414995769,16.937551965104156,0.030662387409236696,6.000447117132223,0.09945599107267401,2437.546797700096,11.666510216399152,0.0010180685412296742,126.79847142197522,0.08361845620312239,0.09275783941336074,0.6608636584740417,0.4924851233794881,33.15606948234363,67.32400210350106,62.61461049779836,78.20569850176776,98.03456797340586,107.49024411087417,20997.974396133806,44.49198633323379,0.38613020176249613,9532.393322221664,0.45396728000472225,21324.05183828367
225.nii.gz,268.2,319.2,1679515.0,1.8474201200521732,33.0,1.944964417863662,328.0,296.57894736842104,18.127423822714682,302.0,259.0,69.0,13.84888888888889,297.3138515370407,-0.28150631245948965,25507630.45865178,0.3019390581717451,436.45429362880884,5.145502645502645,3.0157518148864813,-0.19402349233344104,0.8852395124716553,2.503637566137566,-0.48157950731186333,1.3852513227513228,1.0491493357207904,0.4361286953052826,0.4833553791887126,0.4192129629629629,0.8751104886399005,0.7590388007054675,-0.6042686038231132,0.8912002832765867,0.5050429894179894,2.3467261904761902,0.2439649470899471,2.322432379722271,0.8586282444554943,0.2944775132275132,4.6934523809523805,1.1726829997118744,0.8472192696523053,3.0708470936225147,5.315789473684211,0.27977839335180055,1.1911357340720221,5.7368421052631575,0.8753462603878116,6.7368421052631575,7.842105263157895,54.73684210526316,1.6776315789473684,0.32967836257309946,0.3186257309941521,2.3818859649122808,0.1519659681611436,5.272716103985453,0.29623536962688196,0.9138313494729028,6.734434124527003,1.2615546218487397,8.53065261192196,0.3951940547174035,0.33873397068379013,2.0573027795214798,15.936041083099909,0.8816344620636926,0.9342105263157894,0.07193787100897003,0.9412251011515718,6.3449033122020735,0.3253538115213597,2.142857142857143,0.30612244897959184,1.6326530612244898,6.857142857142857,13.857142857142858,102.0,2.7837301587301586,0.498015873015873,2.7142857142857144,0.3877551020408163,0.6150892857142857,4.935803571428571,0.3409623015873016,2.2359263506290312,0.3684210526315789,6.489795918367347,0.7172523041474654,0.2136288800546119,4.990394790394791,0.13781036154559992,0.9501333594000919,0.6558668786070411,0.23542211107191577,3.184046277303431,13.524839543770728,14.230247661287928,14.77328495973697,10.062305898749054,15.732131085825294,211.35934513807297,8.870494295233986,0.5954577139810622,288.1691608325834,1.3634086566852934,288.562459230423
226.nii.gz,380.0,695.0,2684020308.0,4.259869724346166,191.0,2.2447654142893474,886.0,530.8346943279629,100.96180148613044,523.0,119.0,767.0,76.68344661864317,544.2279846864036,0.11704928317959234,40763564187.032776,0.0570051740478221,14398.626613562488,350.83528327045275,9979.392395121262,-10.740182118014836,64.32294036749187,22.673942911733864,0.47496615281001575,3.5856558896480237,3.306177430815872,8.988331513407918,0.35350435457409957,0.26750208974209616,0.9794629507008298,0.9056447873363107,-0.0805683990225222,0.6165596484076588,0.26495602872959645,18.448946069962457,0.004671679963185503,8.10965171179179,0.4958119743913537,0.010724365924184458,36.89789213992491,5.010849317241133,21.749220819806435,7.027587268675991,1489.6828514676672,0.16438786707875383,3.90630254972233,516.5808872213639,23.131341847166684,338.3407636283381,15.198631648642683,5108.064224233061,0.060162397677962776,0.0042526016811149986,0.26353370176941493,85.2942081235413,0.001333553550545182,467.6988243371287,0.05677361200187063,23.265380235632158,338.10946060268157,1.3565392083679113,458.500252871989,0.005704960216582699,0.00428556851918622,4.726523062015648,6981.209522973073,0.842879439770849,0.9092151503319017,0.1337715382243867,0.9329677113120477,315.09026839619935,0.004024913085637846,147.7823507601038,0.054795087415685506,25.41408332278178,323.7285873192436,96.06377456433074,29643.915461624027,0.3888047304836663,0.005034617613208725,953.4360400444939,0.3535172562271019,0.6171148511372135,194.53335526986035,0.0033979451185740003,6.541767486792587,0.2976164202162878,84.7739752308591,2.2879902659088294,0.0008035674665578388,1068.7391886260907,0.1295264801188749,0.2752362726325903,0.4766953936865196,0.29463928409454104,39.002799628125636,132.3747434018703,77.43546231523815,136.66679374623013,135.67332088513203,136.69971657934994,136422.3708369434,63.102430420106565,0.4307898390011174,29749.230401130397,0.2180670971968936,137629.14444494247
227.nii.gz,256.0,384.0,97253301.0,2.9339804737991377,78.0,3.0889842765013404,475.0,312.32201646090533,41.4662568375417,304.0,103.0,372.0,31.794925833122914,316.31445812632893,0.2972357762842014,1477034613.2789721,0.15161560737692426,2509.794453547055,87.21864610326246,262.70381712581326,0.17343627025230235,9.247811782701097,6.8265559749327585,0.14165886508034983,1.9974708860099806,2.4863965185302273,2.53905389241561,0.4609264124904006,0.38912186922117253,0.9754610480664281,0.8962447071556512,-0.08262352554881981,0.5644561328174056,0.37502358915153633,9.306173441097922,0.024636518432021873,5.650707378541838,0.3773138560519144,0.045107821082453266,18.612346882195844,3.5538264803469564,4.018591939408464,5.759829478336794,136.90946502057614,0.1408533590746668,4.404968754762994,147.37037037037038,4.086267337296143,85.30864197530865,20.80246913580247,1882.3189300411523,0.29734787453418426,0.017102450111336213,0.17898051936348558,15.524155006228716,0.002901689983531309,129.98111831680154,0.15157061384677506,4.1304083700922565,84.95189291570215,1.5217576509878106,130.7456179020136,0.025331857252393918,0.017315729396449018,3.4846901720370433,698.6986132101309,0.802918731763737,0.8827160493827159,0.1965561114235455,0.9111129866189231,77.191076154479,0.01588774602234311,24.402173913043477,0.13262051039697542,5.288013941398865,86.38586956521739,182.19565217391303,15389.652173913044,2.5519149596307487,0.019877216880993503,54.30434782608695,0.29513232514177695,0.560194429954732,49.772242608121815,0.008554085077624524,5.236293804972488,0.18930041152263374,154.28969754253308,1.667456205774555,0.005119834310810109,111.59335290478084,0.07424724243749956,0.41649578909355867,0.9119126666852444,0.3771244624113884,18.073416534745064,47.9242752357697,52.24222651976911,69.92317378196492,71.27762622310033,81.52607087148789,14137.032248675823,43.70275362920837,0.48585104708017207,5819.51082784974,0.4116501062940447,14762.251042842865
228.nii.gz,299.0,408.0,30128180.0,2.6932467102259787,67.75,2.2300796133638885,464.0,350.2809917355372,36.08776722901441,342.0,277.0,187.0,27.883865877712037,352.84077367879115,0.4884528513794379,457571766.0740304,0.1696946929854518,1799.8383990164602,15.331235499053475,119.84193214523216,1.5440529771038973,7.109363658271747,4.987649442469432,0.18147959348108283,1.7565165328082246,2.2722936189509966,1.7142139950519584,0.4803282565368922,0.41194882775142605,0.9347441119630047,0.8356197579295248,-0.0995648900343827,0.6326370895460713,0.3994566827157794,3.846469118062877,0.03343474274329708,5.158043666755644,0.4229033865180961,0.06871633698573652,7.692938236125754,3.3320141972046766,3.024253275185295,5.2460959084071614,36.99173553719008,0.15285841131070282,3.9834710743801653,41.06611570247934,3.0172119390751995,15.52892561983471,18.56198347107438,318.6942148760331,2.7879719094938253,0.2067566024343622,0.19508084692085265,3.0208955147690344,0.059429874157422395,36.258142636438,0.16800205870112242,3.0427339789441743,15.386647125762904,1.4474230207089542,22.811033403208924,0.287155212757588,0.21266919963935585,3.1877751818506495,176.60402296500376,0.8092278978102467,0.8916083916083917,0.1572108500974757,0.9153179555768433,13.971900269200669,0.19929446514080829,9.037037037037036,0.1673525377229081,4.01920438957476,15.62962962962963,74.88888888888889,960.7037037037037,10.08317431447888,0.31704283719660703,13.407407407407407,0.24828532235939643,0.5037574814209235,8.23686047597883,0.19070221082789723,4.513784724225425,0.2231404958677686,54.80521262002743,2.4523729628428117,0.022800354236800244,30.491559694200788,0.12897804206688704,0.5078684945006063,0.6817848514048829,0.421068868339963,12.756550228357705,30.295638522623594,30.886892090283702,38.25000210369336,23.286262044390035,43.8669882819934,3449.461181178689,20.655107408362973,0.5728246447758228,1927.3619075413346,0.5587428894859314,3675.3752596378326
229.nii.gz,311.0,451.0,217248081.0,3.160772162773042,87.0,3.0429554190797017,577.0,377.19825853985265,46.82492309500599,369.0,218.0,359.0,35.107763296086496,381.4591797652713,0.5809999161505064,3299455696.351309,0.12890205643752112,3232.579581696051,65.70765936883332,479.57057756407784,6.363423959488246,12.462502078816568,9.31555480136824,0.1438173537221729,2.3444867134573117,2.741518052163456,3.6342934811324166,0.4250425097625111,0.34571245245953447,0.9674159096484443,0.8812861506351557,-0.05782441942719027,0.5366324543932491,0.3411275111032569,8.056935106047197,0.017526368276307467,6.207971050128977,0.34134065708795264,0.03370339402565447,16.113870212094398,3.8151276675045436,5.4445142200462024,5.686126819443468,279.06028131279305,0.1869124456214287,3.8280271093188176,192.45077026121902,5.325454936163359,63.25050234427327,13.391158740790354,921.6912257200268,0.2529032119003522,0.023626961700019926,0.2999479235239851,19.287438753032426,0.008250457833107632,176.46056253236108,0.1285125250706069,5.438566423104045,63.007175673671256,1.305873126330872,83.30416051055778,0.0300342258064189,0.02394531950656168,3.575898229621112,1184.2220261947782,0.8578660122354058,0.9195218712968212,0.11035246079154379,0.9395868081830883,59.04723374469896,0.022713171151541152,63.41121495327103,0.11852563542667482,6.994196873089353,64.13084112149532,39.145794392523364,2893.059813084112,0.6573175547853218,0.02718172136991762,183.38504672897196,0.3427757882784523,0.604682313887721,39.752993642904045,0.01763501118087404,5.3729764526580155,0.3583389149363697,31.358043497248666,2.2124478651953603,0.003550366502529691,179.73169026924623,0.07187306525424204,0.36216914942058964,0.3082009033316083,0.292079303527404,36.05976656783068,123.45882139659173,56.921005120910046,118.69209119766407,117.96715644619056,120.40245035504226,21067.59672653675,38.05012027868526,0.2943778120369599,12531.095769315209,0.5948042357166936,22674.940703630447
23.nii.gz,522.0,946.0,11074970687.0,4.682848175339491,237.0,3.4556930167679596,1930.0,726.9706574533072,131.61718006707343,722.0,283.0,1647.0,96.57875796549388,744.6829094800846,0.3898707606134817,52973387734.066284,0.04310230355772417,26066.298873630145,387.9743765705697,50029.15747258089,491.70076179035664,122.55819545795809,41.00930141737547,0.4982918299391871,4.663652840809281,3.578340757225737,16.14141397810858,0.31977205608727477,0.23504777373571756,0.9912141989664096,0.9381663764747489,-0.10859284907655552,0.6502397077690536,0.23180940499435249,19.17190691087909,0.0030539045889138583,8.844584029601764,0.5541050951371758,0.006677747641177177,38.3438138217582,5.463286237088535,40.891874218833394,7.360976600931593,3564.164488508337,0.17846700157770454,3.453966495873476,860.7961043513094,41.79899908495078,387.65730308947974,13.651644885083371,5763.419558359621,0.0557037355468212,0.004653606539451892,0.27219631483887263,101.19576332789387,0.00139929524375276,789.1032157857978,0.04316540109024041,41.81621866227218,385.67431426559085,1.3628026008963998,530.8622322286269,0.006285251710104387,0.004692175443374563,5.105989709449717,15856.505179791555,0.86046746283834,0.9156392153237578,0.1487733072702705,0.9400585490024392,360.8766938504433,0.004443316617631168,272.45837290281736,0.04312414892415596,45.34066001348194,370.89237100348214,44.23377651155429,20385.40044317822,0.16205078516048402,0.005216217882481255,2062.451092117759,0.3264405020762518,0.5911381542281294,217.76308077171151,0.003158589230683261,7.087725524386906,0.3163587201442091,34.24205363592828,1.783205830285421,0.00039223286012821833,6504.860560617556,0.07999473230357029,0.9666278375320804,0.58590864479954,0.38656179644560223,35.306971883307966,91.33590594816174,68.14533213609933,108.88891751892693,94.02171419173374,109.02061886399343,95033.47277765129,53.51449687562568,0.4266640884430078,23603.827591327165,0.2483738297826153,95524.544157833
230.nii.gz,242.0,356.0,205304872.0,2.8895139839976673,59.0,6.673898623152143,607.0,293.3842173350582,37.29790855339239,285.0,187.0,420.0,24.80732284624878,297.5426683683945,1.3816922102799707,3118068844.841157,0.1660685552965258,2457.340518479717,31.554928965529275,784.8843386510429,47.06342560330909,11.074520745470274,6.346304019441869,0.2741153206309146,1.8270702904269807,2.4933553180205488,2.869851015429101,0.4939050775281291,0.43086086866081147,0.9819637748421155,0.9141037918749189,-0.06663903690421263,0.5318938135292888,0.3964017086884292,5.510694719898066,0.028483724758984898,5.731555229908041,0.47640040142037,0.0672022189725264,11.021389439796135,3.6055975349837412,4.355206191228037,5.9653045105436915,298.3781802501078,0.12866674439418188,7.576423719834333,385.1129797326434,4.008365935191244,31.61276412246658,25.184562311341097,708.6097455799913,1.2153169502173307,0.05700828860738715,0.21448121683684965,8.438593966198455,0.015532141853197397,328.7942022168852,0.16157845159456802,4.249780802337464,32.09542021172375,1.517864416015756,46.583629576752465,0.08415396635648752,0.058008812882757235,3.505876103868379,1628.690412084915,0.7931455108678118,0.8770690284273724,0.19180540166610077,0.9079061731088983,29.44886718918233,0.05340173540972732,68.0709219858156,0.12069312408832554,7.692621095518334,39.723404255319146,168.25,4414.599290780142,7.789498259980038,0.07246914128513847,188.56028368794327,0.334326744127559,0.598766631724081,25.934867004246996,0.048092332340487154,5.517071481265186,0.24320827943078913,151.34390561339973,3.2486093534270184,0.002529890096197016,218.806460013957,0.03262489312739433,0.6102581805387433,0.37364245611302094,0.2569570375861458,35.889305541224765,139.67045183260544,55.96931370973901,120.33001830242878,125.31959144523253,128.3793252775325,32499.99585440755,52.18681066915008,0.2976789105669851,16544.67576997522,0.5090670117033718,35219.82494008541
231.nii.gz,192.0,333.0,730307165.0,3.1920780017133867,70.0,6.036097779770478,725.0,265.54303899777733,43.63348482262051,266.0,80.0,645.0,29.977063331734048,271.63082708610136,0.6327119593623014,14412080115.023712,0.13088177119285943,3270.2006633044,72.06268237673439,1008.795743678508,24.387190841493123,13.19851369795497,5.952513454469652,0.3706800679594196,1.7423320652906962,2.43401624394481,2.7822414529100645,0.5043577577571068,0.44349249735730695,0.9922223979650394,0.9423856036834505,-0.07402341877149413,0.519494178937859,0.40495920919074446,8.381480808472492,0.024924604736382285,5.994768047500596,0.41938288130394524,0.061991645806386726,16.76296161694498,3.8396512322843437,4.787756788106157,6.598549923600469,923.5738533036977,0.09330913854351361,10.79463998127434,1295.4677712669227,5.311727774440942,71.53889674681754,43.918165285916345,3119.030107092342,0.7557654850955583,0.02045031523242793,0.11716259969741397,8.865645868926151,0.0030133193678594265,1002.8784321438137,0.12402693298971718,5.760512093934201,71.67397597193721,1.892840882418543,134.62153620326742,0.03746655459827056,0.020956662949038838,4.050889171227579,5788.0112422976335,0.7081892008032136,0.817103688390817,0.35634756853109106,0.8643419305863804,61.98477256128275,0.01849440123395162,106.2478793590952,0.10013937734127729,13.14934162194718,77.9359095193214,6699.628652214891,480974.2016965127,98.07269748082417,0.02795862204690466,343.8934967012253,0.3241220515562915,0.5910820204743579,47.18326563994679,0.01705991182501762,6.030009977308347,0.10719337239846434,6612.599624596148,3.953463131076138,0.0007746162075718497,511.3178763271769,0.019105166955945,0.4336148019532386,0.6859125836288673,0.4616157066811477,47.27493861289284,102.41189354838636,93.3712357008741,120.44035251145331,113.93909218705993,122.50234890374294,194857.8445925829,70.24560649809821,0.47076536759882975,34526.949910129595,0.17719045380143672,195329.82259390087
232.nii.gz,189.3,244.20000000000002,648987.0,1.4488156357251838,42.25,1.4489265696624778,246.0,214.07142857142858,21.071428571428573,212.5,179.0,67.0,17.1,215.3049332591204,0.061648522136850396,9100079.303417202,0.3877551020408163,529.6377551020407,4.923611111111111,5.778245283922039,-0.4833533093278451,1.6556404320987657,1.6680555555555556,-0.011849322647444751,0.9458333333333334,1.4350906998476998,0.670516975308642,0.6474537037037037,0.5993055555555555,0.8665277777777777,0.7996527777777778,-0.2665182930729092,0.6818955276118013,0.3138888888888889,2.2173611111111113,0.22513503086419753,2.32662160256538,0.5585687518125327,0.30416666666666664,4.434722222222222,1.7418993803431586,0.8309239969135802,2.4677201004744975,2.7142857142857144,0.19387755102040816,2.2653061224489797,5.428571428571429,0.8571428571428571,4.857142857142857,12.142857142857142,89.14285714285714,3.5277777777777777,0.511904761904762,0.25125000000000003,0.8485515873015873,0.1253593474426808,3.9178030303030305,0.37939939164370984,0.7648393021120294,4.160984848484849,2.35,12.960984848484848,1.0878261784511785,0.5656039562289562,2.034420574612178,6.215530303030302,0.5886056588613406,0.7321428571428572,0.3491385445362718,0.7502525252525252,2.4729797979797983,0.4756628787878787,1.8,0.36,0.56,3.8,11.2,70.0,4.5,0.5222222222222223,1.8,0.36,0.45,1.6944444444444442,0.14506172839506173,1.5219280948873615,0.35714285714285715,3.3600000000000003,1.2853316326530615,0.19450233204326683,2.993154761904762,0.2516277939747327,0.7415274693444046,0.7771713949052933,0.0,0.0,6.9660953363273865,7.852709816379758,8.761600161943424,7.489184910589403,8.883854116331888,153.0732239561621,5.413850029576813,0.876628190890254,157.85857493336115,1.0312618422315942,196.30764598958194
233.nii.gz,209.0,322.8,6175832.0,2.628942130560663,55.0,2.900147218149272,373.0,253.93548387096774,35.403399236906,240.0,193.0,180.0,24.383999999999997,257.6951604103669,0.8942949140404144,86597347.43359375,0.19805757891085676,1923.565730142213,14.758517113050463,94.58758475510811,6.234836035938033,5.684040353560589,6.572342508592505,-0.11023262645593115,2.049999563165793,2.3439253984695303,2.277196467067303,0.4427359105281382,0.36545805225498484,0.9170631026590548,0.8140735007896533,-0.30303504273705906,0.8636387457195086,0.36480731026105223,3.867862598511385,0.06230366679466913,4.373571677422566,0.6533367765516119,0.1343089486354583,7.73572519702277,2.832577042006418,3.0640957155382744,4.33021133499765,25.838709677419356,0.2778355879292404,2.9318996415770613,18.419354838709676,3.0676378772112383,16.35483870967742,8.376344086021506,97.38709677419355,1.0754081480262359,0.1605214047984785,0.4874331936079888,9.442454298027453,0.08197120274721685,16.8166870233863,0.1903888221118423,3.141769379662735,16.591766805343795,1.1858790261688283,18.800196651409404,0.18689058123457336,0.16201160225422614,2.8857041931912946,80.45845834666999,0.9078597102277498,0.9487179487179485,0.06564739114521999,0.9614583756237299,16.105800942743386,0.15681752748806133,8.222222222222221,0.1522633744855967,3.6913580246913575,18.814814814814813,5.574074074074074,70.42592592592592,0.7565860155790711,0.1708958753254388,26.37037037037037,0.4883401920438957,0.7248829732510288,14.709517746913582,0.12227984253543668,3.941328994906108,0.5806451612903226,2.608024691358025,1.2371992882344203,0.04715795568618286,33.413664623944776,0.1522960599383488,1.1198648109825455,0.4426583672594949,0.12197553198024517,6.92997619045687,56.814478100240876,26.6554989636285,54.98047416185586,45.55493335660804,55.05889070179765,1065.669921875,25.149404112552958,0.4665972378256019,1081.3271309062252,1.0146923627192903,1304.04345703125
234.nii.gz,104.0,179.0,29707155.0,2.130943558223853,35.0,6.281394759451013,296.0,135.9914642153644,23.635247500677938,128.0,93.0,203.0,15.119851069846357,139.66274686819978,1.6160751422519455,155865570.00890574,0.2938402580868788,1012.0045233321073,10.128784715895932,102.18847058607459,10.946624802080821,4.408108742352643,2.9436374513404306,0.21032132171627907,1.169524915344382,1.9264640928923138,1.363069583517782,0.6075306219389749,0.5687556301772003,0.9687281695199813,0.8968166683331857,-0.12539306842985354,0.5214978253907192,0.42813473079321507,3.1243677931375258,0.08727822271200504,4.192620997898542,0.40749670696736495,0.16400659973316165,6.2487355862750515,2.8994976536952723,1.8379365484232686,5.475510563766652,146.54826001313197,0.09622341432247668,9.24161672477473,447.5187130663165,1.6831408445421463,10.49113591595535,50.09914642153644,420.29021667761,8.695706187207259,0.180117855269342,0.06574261828903413,0.9248668438842027,0.013556514252028114,338.73598209234984,0.27715634361803043,1.8489496924138058,10.97623055162989,3.232754328446368,29.42970493212903,0.5884269679773442,0.18233862814756477,3.0775778711985873,911.6304703135278,0.6971034851904231,0.7926157886761958,1.0622919737555512,0.8348268770990515,9.343735936139305,0.15432504899717644,13.447058823529412,0.15820069204152248,4.254671280276817,17.988235294117647,4668.717647058824,29702.823529411766,903.5413926904097,0.2183832051339054,11.4,0.13411764705882354,0.3346552107985977,6.075293781306142,0.06676879981769542,5.438457700690851,0.05581089954038083,4347.675570934256,9.152005912708367,0.0038167799489776796,27.913597049506308,0.03279994387899416,0.21024026620140612,0.499777183489504,0.16105508106965039,12.147959924206102,75.42736213924576,35.1833467962968,72.74059155179846,69.27296876603569,97.96579253677562,7618.6964537813155,37.69687460799509,0.4005309821098514,4674.858349308546,0.6136034396000011,7990.777411151066
235.nii.gz,147.0,239.0,4756168.0,2.351674444711223,44.0,5.450489258979096,321.0,179.33333333333334,29.65484633569741,164.0,128.0,193.0,18.59095106186519,183.66188484076497,1.6329979797029488,38166764.28749142,0.25436346260248477,1571.243498817967,9.858056444495055,170.74066606391418,15.48370526030549,6.99574358012146,7.4248097569877,0.02045920802743823,1.957940683415953,2.375540942514851,3.237951662724662,0.5084752190178151,0.4471382349712778,0.9138696380015686,0.8297726381185544,-0.227197898790782,0.8144093844173261,0.34262504058911214,3.154919876508513,0.06696994590165462,4.471369396952007,0.5890726820911933,0.1799574929197131,6.309839753017024,3.0925806396319904,3.6051383342772896,4.8056737129374385,21.99290780141844,0.15597806951360596,4.913837332126151,35.86524822695036,2.5554046577133946,10.127659574468085,17.53900709219858,119.06382978723404,4.563952795066017,0.29926110869879874,0.26039257401918975,3.217712928070455,0.08175993542967087,30.72992994627833,0.24096749380545693,2.6432497851923746,10.393279692895323,1.4195694130089107,13.516081225092476,0.41889965885246727,0.30291728121721634,2.8157171581836162,106.86760473404742,0.8276789583583657,0.9018003273322422,0.14428374889450796,0.9219363480164188,9.723208646894715,0.2825767433464643,7.888888888888889,0.17530864197530865,3.2266666666666666,13.044444444444444,24.68888888888889,164.3111111111111,6.889086041824137,0.2980196837994457,14.28888888888889,0.31753086419753085,0.5784658604182414,7.754138699924415,0.17205902887132218,4.301101786874691,0.3191489361702128,14.871111111111112,1.8088782655416187,0.03536699670189648,29.55541127514641,0.09268975781510148,1.2135807019022045,0.7804032521857734,0.3147232650081636,9.538305382772743,30.306959933595405,20.608106612531504,26.38747851400993,25.915342990607794,34.00362135281239,935.5448762918745,23.651650096041788,0.4532684892657639,1020.5595377245073,1.0908718155451793,1131.481008353004
