Epoch,Iters,Loss,Acc@1
17.608465608465607,104,0.8705384135246277,56.25
17.77777777777778,105,0.7711577415466309,59.375
17.947089947089946,106,0.4894673824310303,81.25
18.116402116402117,107,0.49178507924079895,81.25
18.285714285714285,108,0.49039679765701294,68.96551724137932
18.455026455026456,109,0.42317768931388855,81.25
18.624338624338623,110,0.5880998969078064,68.75
18.793650793650794,111,0.41730737686157227,84.375
18.962962962962962,112,0.4513503909111023,81.25
19.132275132275133,113,0.5869432091712952,75.0
19.3015873015873,114,0.6101938486099243,72.41379310344827
19.47089947089947,115,0.6697077751159668,62.5
19.64021164021164,116,0.6044892072677612,62.5
19.80952380952381,117,0.4523605406284332,78.125
19.978835978835978,118,0.4644782245159149,84.375
20.14814814814815,119,0.5613194108009338,75.0
20.317460317460316,120,0.532347559928894,62.06896551724138
20.486772486772487,121,0.5333178043365479,71.875
20.656084656084655,122,0.5166639685630798,75.0
20.825396825396826,123,0.396746426820755,87.5
20.994708994708994,124,0.3258366286754608,90.625
21.164021164021165,125,0.6726770997047424,65.625
21.333333333333332,126,0.6063830256462097,65.51724137931035
21.502645502645503,127,0.4562872648239136,84.375
21.67195767195767,128,0.4384661912918091,78.125
21.841269841269842,129,0.716645359992981,68.75
22.01058201058201,130,0.5936306715011597,62.5
22.17989417989418,131,0.5640619993209839,75.0
22.349206349206348,132,0.4770466387271881,79.3103448275862
22.51851851851852,133,0.5001872777938843,78.125
22.687830687830687,134,0.4982658922672272,78.125
22.857142857142858,135,0.5733335018157959,65.625
23.026455026455025,136,0.4858223497867584,81.25
23.195767195767196,137,0.4411981403827667,81.25
23.365079365079364,138,0.49916762113571167,82.75862068965517
23.534391534391535,139,0.3873365521430969,87.5
23.703703703703702,140,0.5845198035240173,68.75
23.873015873015873,141,0.5339579582214355,68.75
24.04232804232804,142,0.356132447719574,90.625
24.211640211640212,143,0.5781351327896118,68.75
24.38095238095238,144,0.419731467962265,82.75862068965517
24.55026455026455,145,0.4143028259277344,84.375
24.719576719576718,146,0.509505569934845,81.25
24.88888888888889,147,0.4475979804992676,84.375
25.058201058201057,148,0.3976774215698242,87.5
25.227513227513228,149,0.4285869002342224,87.5
25.396825396825395,150,0.4945739507675171,75.86206896551724
25.566137566137566,151,0.4700857102870941,84.375
25.735449735449734,152,0.5315182209014893,75.0
25.904761904761905,153,0.3988814055919647,87.5
26.074074074074073,154,0.5181167721748352,75.0
26.243386243386244,155,0.4353020191192627,81.25
26.41269841269841,156,0.5938710570335388,65.51724137931035
26.582010582010582,157,0.6783394813537598,62.5
26.75132275132275,158,0.3424191474914551,90.625
26.92063492063492,159,0.34512314200401306,84.375
27.08994708994709,160,0.5166645646095276,71.875
27.25925925925926,161,0.6489418148994446,68.75
27.428571428571427,162,0.4767903685569763,82.75862068965517
27.597883597883598,163,0.47018709778785706,84.375
27.767195767195766,164,0.4182174503803253,81.25
27.936507936507937,165,0.5225430130958557,71.875
28.105820105820104,166,0.4207371175289154,78.125
28.275132275132275,167,0.6005763411521912,68.75
28.444444444444443,168,0.5493016242980957,79.3103448275862
28.613756613756614,169,0.5053432583808899,75.0
28.78306878306878,170,0.43944862484931946,78.125
28.952380952380953,171,0.5258748531341553,71.875
29.12169312169312,172,0.48284122347831726,75.0
29.29100529100529,173,0.45098647475242615,78.125
29.46031746031746,174,0.43468302488327026,82.75862068965517
29.62962962962963,175,0.4303279519081116,78.125
29.798941798941797,176,0.4108790457248688,81.25
29.96825396825397,177,0.4733770191669464,78.125
30.137566137566136,178,0.48082417249679565,78.125
30.306878306878307,179,0.39741358160972595,81.25
30.476190476190474,180,0.5672544836997986,72.41379310344827
30.645502645502646,181,0.5797679424285889,71.875
30.814814814814813,182,0.3057282567024231,93.75
30.984126984126984,183,0.4459367096424103,84.375
31.15343915343915,184,0.44841280579566956,75.0
31.322751322751323,185,0.39836442470550537,84.375
31.49206349206349,186,0.5125880241394043,79.3103448275862
31.66137566137566,187,0.6319015622138977,59.375
31.83068783068783,188,0.5536724925041199,75.0
32.0,189,0.5548175573348999,68.75
32.16931216931217,190,0.5493355989456177,81.25
32.33862433862434,191,0.45170921087265015,84.375
32.507936507936506,192,0.30975010991096497,93.10344827586206
32.67724867724868,193,0.40581369400024414,81.25
32.84656084656085,194,0.530902087688446,75.0
33.01587301587302,195,0.4056519567966461,81.25
33.18518518518518,196,0.43112489581108093,81.25
33.354497354497354,197,0.4528408646583557,75.0
33.523809523809526,198,0.5334433913230896,75.86206896551724
33.6931216931217,199,0.43100783228874207,84.375
33.86243386243386,200,0.4765981137752533,81.25
34.03174603174603,201,0.606131374835968,68.75
34.2010582010582,202,0.5256428718566895,75.0
34.370370370370374,203,0.5012016892433167,75.0
34.53968253968254,204,0.29816338419914246,93.10344827586206
34.70899470899471,205,0.34357351064682007,93.75
34.87830687830688,206,0.5014103055000305,71.875
35.04761904761905,207,0.4908621609210968,75.0
35.216931216931215,208,0.38090410828590393,84.375
35.386243386243386,209,0.33446186780929565,84.375
35.55555555555556,210,0.5091342926025391,72.41379310344827
35.72486772486773,211,0.42371201515197754,84.375
35.89417989417989,212,0.48863160610198975,75.0
36.06349206349206,213,0.5819389224052429,62.5
36.232804232804234,214,0.5224797129631042,81.25
36.402116402116405,215,0.3753061592578888,81.25
36.57142857142857,216,0.4140739142894745,82.75862068965517
36.74074074074074,217,0.5024386048316956,71.875
36.91005291005291,218,0.3825364112854004,84.375
37.07936507936508,219,0.3769926428794861,84.375
37.24867724867725,220,0.5703363418579102,68.75
37.41798941798942,221,0.49786317348480225,81.25
37.58730158730159,222,0.3790505826473236,89.65517241379311
37.75661375661376,223,0.40980157256126404,78.125
37.925925925925924,224,0.3237485885620117,90.625
38.095238095238095,225,0.3724994361400604,84.375
38.264550264550266,226,0.49657800793647766,71.875
38.43386243386244,227,0.450091689825058,81.25
38.6031746031746,228,0.5328383445739746,72.41379310344827
38.77248677248677,229,0.42103657126426697,84.375
38.94179894179894,230,0.48688024282455444,75.0
39.111111111111114,231,0.3732718527317047,87.5
39.28042328042328,232,0.48138415813446045,81.25
39.44973544973545,233,0.4555925130844116,75.0
39.61904761904762,234,0.42016786336898804,79.3103448275862
39.78835978835979,235,0.38512173295021057,81.25
39.957671957671955,236,0.49823233485221863,81.25
40.12698412698413,237,0.4304291307926178,78.125
40.2962962962963,238,0.4916859269142151,78.125
40.46560846560847,239,0.35632777214050293,84.375
40.63492063492063,240,0.36978936195373535,89.65517241379311
40.804232804232804,241,0.35669413208961487,87.5
40.973544973544975,242,0.30731910467147827,84.375
41.142857142857146,243,0.4354605972766876,78.125
41.31216931216931,244,0.4294710159301758,81.25
41.48148148148148,245,0.6390748620033264,62.5
41.65079365079365,246,0.45894163846969604,82.75862068965517
41.82010582010582,247,0.4316045641899109,81.25
41.98941798941799,248,0.33111774921417236,87.5
42.15873015873016,249,0.5497685074806213,65.625
42.32804232804233,250,0.37732192873954773,81.25
42.4973544973545,251,0.38019028306007385,90.625
42.666666666666664,252,0.4684608578681946,82.75862068965517
42.835978835978835,253,0.5343302488327026,75.0
43.00529100529101,254,0.3505357503890991,90.625
43.17460317460318,255,0.43146881461143494,87.5
43.34391534391534,256,0.37899571657180786,90.625
43.51322751322751,257,0.3132264316082001,93.75
43.682539682539684,258,0.3155446946620941,93.10344827586206
43.851851851851855,259,0.4177316725254059,87.5
44.02116402116402,260,0.4617995321750641,81.25
44.19047619047619,261,0.34190335869789124,87.5
44.35978835978836,262,0.5156278610229492,75.0
44.52910052910053,263,0.4185931086540222,81.25
44.698412698412696,264,0.48369061946868896,79.3103448275862
44.86772486772487,265,0.4625053107738495,81.25
45.03703703703704,266,0.44083186984062195,78.125
45.20634920634921,267,0.4242497682571411,87.5
45.37566137566137,268,0.499938040971756,68.75
45.544973544973544,269,0.3222436308860779,90.625
45.714285714285715,270,0.44372260570526123,75.86206896551724
45.883597883597886,271,0.4234388470649719,78.125
46.05291005291005,272,0.3927971422672272,81.25
46.22222222222222,273,0.3636971414089203,81.25
46.39153439153439,274,0.3810563087463379,87.5
46.560846560846564,275,0.3556722402572632,93.75
46.73015873015873,276,0.5937291979789734,68.96551724137932
46.8994708994709,277,0.5347254276275635,78.125
47.06878306878307,278,0.5094815492630005,81.25
47.23809523809524,279,0.4760635793209076,78.125
47.407407407407405,280,0.5103164911270142,68.75
47.576719576719576,281,0.36850959062576294,87.5
47.74603174603175,282,0.48342618346214294,79.3103448275862
47.91534391534392,283,0.3592938780784607,84.375
48.08465608465608,284,0.45463138818740845,75.0
48.25396825396825,285,0.3887562155723572,84.375
48.423280423280424,286,0.3858429193496704,87.5
48.592592592592595,287,0.47540563344955444,75.0
48.76190476190476,288,0.5170475244522095,79.3103448275862
48.93121693121693,289,0.3733903765678406,87.5
49.1005291005291,290,0.4024987518787384,87.5
49.26984126984127,291,0.3521934151649475,81.25
49.439153439153436,292,0.44186970591545105,81.25
49.60846560846561,293,0.4876182973384857,78.125
49.77777777777778,294,0.4047764539718628,75.86206896551724
49.94708994708995,295,0.41283443570137024,75.0
50.116402116402114,296,0.30046895146369934,90.625
50.285714285714285,297,0.5271900296211243,78.125
50.455026455026456,298,0.3706289231777191,81.25
50.62433862433863,299,0.47581833600997925,75.0
50.79365079365079,300,0.403873473405838,79.3103448275862
